folio,sitio,tipificacion,carbono_arboles
10092,1,Inicial,0.28618968
10092,2,Inicial,0.11219164
10092,3,Inicial,0.09714818
10092,4,Inicial,0
10093,1,Inicial,0.21123972
10093,2,Inicial,1.529751
10093,3,Inicial,0.32003641
10093,4,Inicial,0.49336151
10169,1,Inicial,0.022822
10169,2,Inicial,0.00376141
10169,3,Inicial,0.01822205
10169,4,Inicial,0
10171,1,Inicial,0
10171,2,Inicial,0
10171,3,Inicial,0.034491
10171,4,Inicial,0
10173,1,Reemplazo,0.0341685
10173,2,Reemplazo,0.00963227
10173,3,Reemplazo,0.01982619
10173,4,Reemplazo,0.08250797
10175,1,Inicial,0.4499307
10175,2,Inicial,0.11570536
10175,3,Inicial,0.0319231
10175,4,Inicial,0.70773155
10177,1,Inicial,0.1734008
10177,2,Inicial,0.0476808
10177,3,Inicial,0.3579071
10177,4,Inicial,0.00578458
10179,1,Inicial,0.1019739
10179,2,Inicial,0.0454271
10179,3,Inicial,0.23403372
10179,4,Inicial,0.2246945
10181,1,Reemplazo,0.0125933
10181,2,Reemplazo,0
10181,3,Reemplazo,0
10181,4,Monitoreo,NULL
10183,1,Monitoreo,NULL
10183,2,Monitoreo,NULL
10183,3,Monitoreo,NULL
10183,4,Monitoreo,NULL
10185,1,Monitoreo,NULL
10185,2,Monitoreo,NULL
10185,3,Monitoreo,NULL
10185,4,Monitoreo,NULL
10187,1,Inicial,0.09282093
10187,2,Inicial,0.1008448
10187,3,Inicial,0.11021367
10187,4,Inicial,0.04357641
10193,1,Inicial,0
10193,2,Inicial,0
10193,3,Inicial,0.0323317
10193,4,Inicial,0
10199,1,Inicial,0.01690409
10199,2,Inicial,0.06108853
10199,3,Inicial,0.02140422
10199,4,Inicial,0.0124101
10205,1,Inicial,0.0795737
10205,2,Inicial,0
10205,3,Inicial,0
10205,4,Inicial,0.01447534
10207,1,Inicial,0.03454302
10207,2,Inicial,0.0229458
10207,3,Inicial,0.01913558
10207,4,Inicial,0.03480913
10209,1,Inicial,0.140557
10209,2,Inicial,0.0243295
10209,3,Inicial,0.03365908
10209,4,Inicial,0.01266348
10211,1,Inicial,0
10211,2,Monitoreo,NULL
10211,3,Monitoreo,NULL
10211,4,Monitoreo,NULL
10213,1,Inicial,0.0168038
10213,2,Inicial,0.017594
10213,3,Inicial,0.0189576
10213,4,Inicial,0.3204188
10215,1,Inicial,0.02670127
10215,2,Inicial,0
10215,3,Inicial,0
10215,4,Inicial,0.0574509
10217,1,Inicial,0.29928761
10217,2,Inicial,0.0668973
10217,3,Inicial,0.18100356
10217,4,Inicial,0.03845668
10219,1,Inicial,0.02079568
10219,2,Inicial,0.0108564
10219,3,Inicial,0.05122105
10219,4,Inicial,0
10221,1,Inicial,0.01249437
10221,2,Inicial,0.01833
10221,3,Inicial,0.1568775
10221,4,Inicial,0.07038148
10223,1,Inicial,0.0135714
10223,2,Inicial,0.0549272
10223,3,Inicial,0.00953325
10223,4,Inicial,0.04359678
10225,1,Inicial,0.027717
10225,2,Inicial,0.1515586
10225,3,Inicial,0.05993286
10225,4,Inicial,0.01423218
10227,1,Inicial,0.26669634
10227,2,Inicial,0.3504757
10227,3,Inicial,0.32273984
10227,4,Inicial,0.07305841
10229,1,Inicial,0.0918771
10229,2,Inicial,0
10229,3,Inicial,0.123226
10229,4,Inicial,0.19999953
10231,1,Inicial,0.0348981
10231,2,Inicial,0
10231,3,Inicial,0.01902094
10231,4,Inicial,0.1071246
10233,1,Inicial,0.0749219
10233,2,Inicial,0.04188804
10233,3,Inicial,0
10233,4,Inicial,0.07329963
10235,1,Monitoreo,NULL
10235,2,Monitoreo,NULL
10235,3,Monitoreo,NULL
10235,4,Monitoreo,NULL
10237,1,Inicial,0.03298773
10237,2,Inicial,0
10237,3,Inicial,0.01338387
10237,4,Inicial,0.00476702
10239,1,Monitoreo,NULL
10239,2,Monitoreo,NULL
10239,3,Monitoreo,NULL
10239,4,Monitoreo,NULL
10241,1,Monitoreo,NULL
10241,2,Monitoreo,NULL
10241,3,Monitoreo,NULL
10241,4,Monitoreo,NULL
10243,1,Inicial,0.18052462
10243,2,Inicial,0.067717
10243,3,Inicial,0.17386562
10243,4,Inicial,0.22256807
10244,1,Reemplazo,0.030859
10244,2,Monitoreo,NULL
10244,3,Reemplazo,0.09052426
10244,4,Reemplazo,0
10246,1,Reemplazo,0.1161955
10246,2,Reemplazo,0.3874551
10246,3,Reemplazo,0.0899122
10246,4,Reemplazo,0.2681906
10247,1,Reemplazo,0.00771506
10247,2,Monitoreo,NULL
10247,3,Reemplazo,0.02611054
10247,4,Monitoreo,NULL
10249,1,Monitoreo,NULL
10249,2,Monitoreo,NULL
10249,3,Monitoreo,NULL
10249,4,Monitoreo,NULL
10251,1,Monitoreo,NULL
10251,2,Monitoreo,NULL
10251,3,Monitoreo,NULL
10251,4,Monitoreo,NULL
10253,1,Inicial,0.13041724
10253,2,Inicial,0.04587763
10253,3,Inicial,0.05026112
10253,4,Inicial,0.28136627
10254,1,Monitoreo,NULL
10254,2,Monitoreo,NULL
10254,3,Monitoreo,NULL
10254,4,Monitoreo,NULL
10255,1,Inicial,1.44502443
10255,2,Inicial,0.31258784
10255,3,Inicial,2.26206253
10255,4,Inicial,0.52008466
10256,1,Inicial,0.5439004
10256,2,Inicial,0.40413996
10256,3,Inicial,2.93922147
10256,4,Inicial,0
10257,1,Reemplazo,0.371194
10257,2,Reemplazo,0.93635824
10257,3,Reemplazo,0.32611588
10257,4,Reemplazo,0.4529858
10258,1,Monitoreo,NULL
10258,2,Monitoreo,NULL
10258,3,Monitoreo,NULL
10258,4,Monitoreo,NULL
10259,1,Reemplazo,0
10259,2,Reemplazo,0.39956305
10259,3,Reemplazo,0.0082046
10259,4,Reemplazo,0.55156992
10260,1,Reemplazo,0.36334862
10260,2,Reemplazo,0.0700939
10260,3,Reemplazo,0.4662505
10260,4,Reemplazo,0.05561181
10261,1,Inicial,0.1903026
10261,2,Inicial,0.12397989
10261,3,Inicial,0.21338014
10261,4,Inicial,0.34442407
10263,1,Reemplazo,0.23682558
10263,2,Reemplazo,0.5336615
10263,3,Reemplazo,0.12741391
10263,4,Reemplazo,0.15079553
10264,1,Inicial,3.04527994
10264,2,Inicial,4.2640861
10264,3,Inicial,2.13430147
10264,4,Inicial,4.18087194
10265,1,Inicial,2.28782023
10265,2,Inicial,3.3967835
10265,3,Inicial,1.8385555
10265,4,Inicial,1.17731134
10266,1,Inicial,1.25394389
10266,2,Inicial,0.85918308
10266,3,Inicial,0.56104278
10266,4,Inicial,0.82523337
10275,1,Inicial,0.36545509
10275,2,Inicial,0.66581559
10275,3,Inicial,0.94713765
10275,4,Inicial,0.91578464
10276,1,Inicial,0.80012253
10276,2,Inicial,0.3122718
10276,3,Inicial,1.67608818
10276,4,Inicial,0.91758426
10277,1,Inicial,0.0123575
10277,2,Inicial,0
10277,3,Inicial,0
10277,4,Inicial,0.014156
10283,1,Inicial,1.30214204
10283,2,Inicial,0.65467797
10283,3,Inicial,0.49447919
10283,4,Inicial,0.62377865
10285,1,Inicial,0.2049906
10285,2,Inicial,0
10285,3,Inicial,0
10285,4,Inicial,0.1072377
10289,1,Inicial,0.73168664
10289,2,Inicial,1.17531423
10289,3,Inicial,0.67691534
10289,4,Inicial,0.79346372
10291,1,Inicial,0
10291,2,Inicial,0.00764657
10291,3,Inicial,0.0440086
10291,4,Inicial,0.46990754
10292,1,Inicial,0.27355913
10292,2,Inicial,0.3113204
10292,3,Inicial,0.07376989
10292,4,Inicial,0.35329046
10293,1,Inicial,1.99218259
10293,2,Inicial,0.06115538
10293,3,Inicial,0.84913598
10293,4,Inicial,0.82572343
10294,1,Inicial,0.33099781
10294,2,Inicial,0.4971065
10294,3,Inicial,0.471302
10294,4,Inicial,0.1691036
10295,1,Inicial,0.32534608
10295,2,Inicial,0.0175251
10295,3,Inicial,0.9405333
10295,4,Inicial,0.4098334
10296,1,Inicial,0
10296,2,Inicial,0
10296,3,Inicial,0
10296,4,Inicial,0.22030176
10299,1,Inicial,0
10299,2,Inicial,0.01373545
10299,3,Inicial,0
10299,4,Inicial,0.00838087
10331,1,Inicial,0
10331,2,Inicial,0
10331,3,Inicial,0
10331,4,Inicial,0
10359,1,Inicial,0
10359,2,Inicial,0
10359,3,Inicial,0
10359,4,Inicial,0
10361,1,Inicial,0
10361,2,Inicial,0
10361,3,Inicial,0
10361,4,Inicial,0
10365,1,Inicial,0
10365,2,Inicial,0
10365,3,Inicial,0
10365,4,Inicial,0
10367,1,Inicial,0
10367,2,Inicial,0
10367,3,Inicial,0
10367,4,Inicial,0
10436,1,Inicial,0
10436,2,Inicial,0.03781701
10436,3,Inicial,0
10436,4,Inicial,0
10447,1,Inicial,0.08744569
10447,2,Inicial,0.0556982
10447,3,Inicial,0.043683
10447,4,Inicial,0.14088292
10451,1,Reemplazo,0.15061251
10451,2,Reemplazo,0.06651684
10451,3,Monitoreo,NULL
10451,4,Reemplazo,0.12369938
10452,1,Monitoreo,NULL
10452,2,Monitoreo,NULL
10452,3,Monitoreo,NULL
10452,4,Monitoreo,NULL
10453,1,Monitoreo,NULL
10453,2,Monitoreo,NULL
10453,3,Monitoreo,NULL
10453,4,Monitoreo,NULL
10455,1,Monitoreo,NULL
10455,2,Monitoreo,NULL
10455,3,Monitoreo,NULL
10455,4,Monitoreo,NULL
10457,1,Reemplazo,0.21741715
10457,2,Reemplazo,0.33960099
10457,3,Reemplazo,0.567058
10457,4,Reemplazo,0.42487924
10458,1,Monitoreo,NULL
10458,2,Monitoreo,NULL
10458,3,Monitoreo,NULL
10458,4,Monitoreo,NULL
10459,1,Inicial,1.06163
10459,2,Inicial,1.5910832
10459,3,Inicial,1.4461449
10459,4,Inicial,0.9349155
10460,1,Reemplazo,0
10460,2,Reemplazo,0
10460,3,Reemplazo,0.04651562
10460,4,Reemplazo,0
10461,1,Reemplazo,0.2322864
10461,2,Reemplazo,0.144145
10461,3,Reemplazo,0.0354526
10461,4,Reemplazo,0.1364332
10462,1,Inicial,0.64885239
10462,2,Inicial,0.35617337
10462,3,Inicial,0.53612285
10462,4,Inicial,0.21483918
10463,1,Reemplazo,1.09100339
10463,2,Reemplazo,0.41510501
10463,3,Reemplazo,0
10463,4,Reemplazo,0.4981868
10464,1,Reemplazo,0.2641323
10464,2,Reemplazo,0.5660807
10464,3,Reemplazo,0.75248405
10464,4,Reemplazo,1.23192478
10465,1,Monitoreo,NULL
10465,2,Monitoreo,NULL
10465,3,Monitoreo,NULL
10465,4,Monitoreo,NULL
10466,1,Reemplazo,1.67822332
10466,2,Reemplazo,2.0304933
10466,3,Reemplazo,0.3922281
10466,4,Reemplazo,0.1636441
10467,1,Inicial,0.72047959
10467,2,Inicial,0.9061019
10467,3,Inicial,0.91139282
10467,4,Inicial,0.34295213
10468,1,Inicial,2.29742592
10468,2,Inicial,1.231246
10468,3,Inicial,2.6355173
10468,4,Inicial,1.43940132
10469,1,Inicial,2.62176577
10469,2,Inicial,0.27284101
10469,3,Inicial,0.6297616
10469,4,Inicial,0.97653365
10479,1,Inicial,0.46244845
10479,2,Inicial,0.26914513
10479,3,Inicial,0.48382221
10479,4,Inicial,0.05879359
10480,1,Inicial,0.9639614
10480,2,Inicial,0.60368112
10480,3,Inicial,0.76485107
10480,4,Inicial,1.23505924
10481,1,Inicial,0.377878
10481,2,Inicial,0.59982838
10481,3,Inicial,0.59230052
10481,4,Inicial,0.6130972
10487,1,Inicial,0.0486381
10487,2,Inicial,0.74674463
10487,3,Inicial,0.51725742
10487,4,Inicial,0.41931967
10488,1,Inicial,0.57973958
10488,2,Inicial,0.25961383
10488,3,Inicial,0.97935676
10488,4,Inicial,0.41046599
10496,1,Inicial,0.29296372
10496,2,Inicial,0
10496,3,Inicial,0.06118418
10496,4,Inicial,0.35546428
10497,1,Inicial,1.39525878
10497,2,Inicial,1.10699444
10497,3,Inicial,0.67736127
10497,4,Inicial,0.9431742
10498,1,Inicial,0
10498,2,Inicial,0
10498,3,Inicial,0.0125888
10498,4,Inicial,0.0607876
10499,1,Inicial,0.36966563
10499,2,Inicial,1.1109953
10499,3,Inicial,0.121983
10499,4,Inicial,0
10501,1,Inicial,0.66630306
10501,2,Inicial,0.20293911
10501,3,Inicial,0.82944786
10501,4,Inicial,0
10580,1,Inicial,0.00497403
10580,2,Inicial,0.00727593
10580,3,Inicial,0
10580,4,Inicial,0.00635197
10582,1,Monitoreo,NULL
10582,2,Monitoreo,NULL
10582,3,Monitoreo,NULL
10582,4,Monitoreo,NULL
10584,1,Inicial,0.0692772
10584,2,Inicial,0.0481074
10584,3,Inicial,0.11563551
10584,4,Inicial,0.07821304
10586,1,Inicial,0.2383419
10586,2,Inicial,0.108242
10586,3,Inicial,0.1854224
10586,4,Inicial,0.17589
10588,1,Monitoreo,NULL
10588,2,Monitoreo,NULL
10588,3,Monitoreo,NULL
10588,4,Monitoreo,NULL
10590,1,Reemplazo,0.0162997
10590,2,Reemplazo,0.0181461
10590,3,Reemplazo,0.03357378
10590,4,Reemplazo,0
10592,1,Inicial,0
10592,2,Inicial,0
10592,3,Inicial,0
10592,4,Inicial,0
10594,1,Inicial,0.01646456
10594,2,Inicial,0.06059589
10594,3,Inicial,0.04567503
10594,4,Inicial,0.02738434
10596,1,Reemplazo,0
10596,2,Reemplazo,0
10596,3,Reemplazo,0
10596,4,Reemplazo,0
10597,1,Inicial,0
10597,2,Inicial,0
10597,3,Inicial,0.03808916
10597,4,Inicial,0
10601,1,Inicial,0.0736729
10601,2,Inicial,0
10601,3,Inicial,0.0500617
10601,4,Inicial,0
10605,1,Inicial,0.00608563
10605,2,Inicial,0
10605,3,Inicial,0
10605,4,Inicial,0
10607,1,Inicial,0
10607,2,Inicial,0.03679077
10607,3,Inicial,0
10607,4,Inicial,0
10609,1,Inicial,0.00947984
10609,2,Inicial,0.0089896
10609,3,Inicial,0.02025681
10609,4,Inicial,0
10613,1,Inicial,0
10613,2,Inicial,0.02425144
10613,3,Inicial,0.10966823
10613,4,Inicial,0
10615,1,Inicial,0.00922646
10615,2,Inicial,0.049321
10615,3,Inicial,0.0156658
10615,4,Inicial,0.0241244
10617,1,Inicial,0
10617,2,Monitoreo,NULL
10617,3,Monitoreo,NULL
10617,4,Monitoreo,NULL
10619,1,Inicial,0.0103436
10619,2,Inicial,0.03532885
10619,3,Inicial,0
10619,4,Inicial,0
10621,1,Inicial,0
10621,2,Inicial,0.0226165
10621,3,Inicial,0.0222654
10621,4,Inicial,0.00520172
10625,1,Inicial,0.1252271
10625,2,Inicial,0.1355683
10625,3,Inicial,0.05013006
10625,4,Inicial,0.02485093
10629,1,Inicial,0.0104566
10629,2,Inicial,0.10516321
10629,3,Inicial,0
10629,4,Inicial,0.01972591
10631,1,Inicial,0
10631,2,Inicial,0
10631,3,Inicial,0.0244738
10631,4,Inicial,0.02933904
10633,1,Inicial,0.2929651
10633,2,Inicial,0.14533988
10633,3,Inicial,0.02818564
10633,4,Inicial,0.2059282
10637,1,Inicial,0.0544147
10637,2,Inicial,0.0650618
10637,3,Inicial,0.1402998
10637,4,Inicial,0.3656702
10639,1,Inicial,0.08686498
10639,2,Inicial,0.05759504
10639,3,Inicial,0
10639,4,Inicial,0.06762905
10641,1,Monitoreo,NULL
10641,2,Monitoreo,NULL
10641,3,Monitoreo,NULL
10641,4,Monitoreo,NULL
10643,1,Reemplazo,0.00301951
10643,2,Reemplazo,0.01798106
10643,3,Reemplazo,0.00533564
10643,4,Monitoreo,NULL
10645,1,Inicial,0.2307115
10645,2,Inicial,0.60946083
10645,3,Inicial,0.50771918
10645,4,Inicial,0.46535673
10647,1,Inicial,0.03420941
10647,2,Inicial,0.01200512
10647,3,Inicial,0.02636634
10647,4,Inicial,0.03328096
10649,1,Monitoreo,NULL
10649,2,Monitoreo,NULL
10649,3,Monitoreo,NULL
10649,4,Monitoreo,NULL
10650,1,Monitoreo,NULL
10650,2,Monitoreo,NULL
10650,3,Monitoreo,NULL
10650,4,Monitoreo,NULL
10651,1,Inicial,0.05779573
10651,2,Inicial,0.18287068
10651,3,Inicial,0.03121264
10651,4,Inicial,0.04194815
10653,1,Inicial,0.1336833
10653,2,Inicial,0.02282946
10653,3,Inicial,0.01612105
10653,4,Inicial,0.06565766
10655,1,Inicial,0.0392539
10655,2,Inicial,0.60690354
10655,3,Inicial,0.02015197
10655,4,Monitoreo,NULL
10657,1,Reemplazo,0.108229
10657,2,Reemplazo,0.3841711
10657,3,Reemplazo,0.09274951
10657,4,Reemplazo,0.31066073
10659,1,Monitoreo,NULL
10659,2,Monitoreo,NULL
10659,3,Monitoreo,NULL
10659,4,Monitoreo,NULL
10661,1,Monitoreo,NULL
10661,2,Monitoreo,NULL
10661,3,Monitoreo,NULL
10661,4,Monitoreo,NULL
10662,1,Reemplazo,0
10662,2,Reemplazo,0
10662,3,Reemplazo,0
10662,4,Reemplazo,0.1489225
10664,1,Monitoreo,NULL
10664,2,Monitoreo,NULL
10664,3,Monitoreo,NULL
10664,4,Monitoreo,NULL
10665,1,Inicial,1.57026644
10665,2,Inicial,1.40482077
10665,3,Inicial,0.95447612
10665,4,Inicial,0.9311988
10666,1,Inicial,0.4050318
10666,2,Inicial,0.2828873
10666,3,Inicial,0.3182691
10666,4,Inicial,0.4036797
10667,1,Reemplazo,0
10667,2,Reemplazo,0
10667,3,Reemplazo,0
10667,4,Reemplazo,0
10668,1,Inicial,0.85518813
10668,2,Inicial,1.15054249
10668,3,Inicial,0.47499043
10668,4,Inicial,0.78234998
10669,1,Inicial,1.28654188
10669,2,Inicial,2.05224342
10669,3,Inicial,1.14224349
10669,4,Inicial,2.48492748
10670,1,Reemplazo,0.24482773
10670,2,Reemplazo,0.07173362
10670,3,Reemplazo,0.1432484
10670,4,Reemplazo,0.1113018
10671,1,Monitoreo,NULL
10671,2,Monitoreo,NULL
10671,3,Monitoreo,NULL
10671,4,Monitoreo,NULL
10672,1,Reemplazo,0.31266109
10672,2,Reemplazo,0.30200686
10672,3,Reemplazo,0
10672,4,Reemplazo,0.11213259
10673,1,Inicial,2.77239659
10673,2,Inicial,2.35703757
10673,3,Inicial,1.86307181
10673,4,Inicial,1.53877805
10674,1,Inicial,1.76867397
10674,2,Inicial,3.08255546
10674,3,Inicial,1.3149019
10674,4,Inicial,2.96993192
10676,1,Inicial,1.11291977
10676,2,Inicial,0.97460356
10676,3,Inicial,1.7949047
10676,4,Inicial,1.65761085
10677,1,Inicial,0.55581722
10677,2,Inicial,1.40466328
10677,3,Inicial,0.70380257
10677,4,Inicial,0.99482954
10681,1,Monitoreo,NULL
10681,2,Monitoreo,NULL
10681,3,Monitoreo,NULL
10681,4,Monitoreo,NULL
10685,1,Inicial,0.73419523
10685,2,Inicial,0.48085933
10685,3,Inicial,1.1250487
10685,4,Inicial,0.93131699
10686,1,Inicial,0.94255741
10686,2,Inicial,1.13509915
10686,3,Inicial,0.3780109
10686,4,Inicial,0.90268354
10689,1,Inicial,0
10689,2,Inicial,0
10689,3,Inicial,0.0595805
10689,4,Inicial,0
10693,1,Monitoreo,NULL
10693,2,Monitoreo,NULL
10693,3,Monitoreo,NULL
10693,4,Monitoreo,NULL
10694,1,Inicial,0.95459186
10694,2,Inicial,0.22060931
10694,3,Inicial,0.241134
10694,4,Inicial,0
10695,1,Inicial,0.3339127
10695,2,Inicial,0.29645268
10695,3,Inicial,0.41056331
10695,4,Inicial,0.30789644
10697,1,Monitoreo,NULL
10697,2,Monitoreo,NULL
10697,3,Monitoreo,NULL
10697,4,Monitoreo,NULL
10701,1,Monitoreo,NULL
10701,2,Monitoreo,NULL
10701,3,Monitoreo,NULL
10701,4,Monitoreo,NULL
10703,1,Inicial,0.44804126
10703,2,Inicial,0.42017676
10703,3,Inicial,1.01608038
10703,4,Inicial,0.17629997
10705,1,Inicial,0.94380044
10705,2,Inicial,0.55355898
10705,3,Inicial,0.56142192
10705,4,Inicial,0.62270806
10707,1,Inicial,0
10707,2,Inicial,0.07928168
10707,3,Inicial,0.211995
10707,4,Inicial,0.92051164
10709,1,Monitoreo,NULL
10709,2,Monitoreo,NULL
10709,3,Monitoreo,NULL
10709,4,Monitoreo,NULL
10713,1,Monitoreo,NULL
10713,2,Monitoreo,NULL
10713,3,Monitoreo,NULL
10713,4,Monitoreo,NULL
10717,1,Inicial,0
10717,2,Inicial,0
10717,3,Inicial,0
10717,4,Inicial,0
10721,1,Inicial,0
10721,2,Inicial,0
10721,3,Inicial,0
10721,4,Inicial,0
10725,1,Inicial,0
10725,2,Inicial,0
10725,3,Inicial,0
10725,4,Inicial,0
10729,1,Inicial,0
10729,2,Inicial,0
10729,3,Inicial,0
10729,4,Inicial,0
10733,1,Inicial,0
10733,2,Inicial,0
10733,3,Inicial,0
10733,4,Inicial,0
10737,1,Inicial,0
10737,2,Inicial,0
10737,3,Inicial,0
10737,4,Inicial,0
10741,1,Reemplazo,0
10741,2,Reemplazo,0
10741,3,Reemplazo,0
10741,4,Reemplazo,0
10745,1,Inicial,0
10745,2,Inicial,0
10745,3,Inicial,0
10745,4,Inicial,0
10749,1,Inicial,0
10749,2,Inicial,0
10749,3,Inicial,0
10749,4,Inicial,0
10755,1,Inicial,0
10755,2,Inicial,0
10755,3,Inicial,0
10755,4,Inicial,0
10759,1,Inicial,0
10759,2,Inicial,0
10759,3,Inicial,0
10759,4,Inicial,0
10763,1,Inicial,0
10763,2,Inicial,0.29069817
10763,3,Inicial,0
10763,4,Inicial,0
10767,1,Inicial,0
10767,2,Inicial,0
10767,3,Inicial,0
10767,4,Inicial,0
10771,1,Inicial,0
10771,2,Inicial,0
10771,3,Inicial,0
10771,4,Inicial,0
10773,1,Inicial,0
10773,2,Inicial,0
10773,3,Inicial,0
10773,4,Inicial,0
10775,1,Inicial,0
10775,2,Inicial,0
10775,3,Inicial,0
10775,4,Inicial,0
10777,1,Inicial,0
10777,2,Inicial,0
10777,3,Inicial,0
10777,4,Inicial,0
10779,1,Inicial,0
10779,2,Inicial,0
10779,3,Inicial,0
10779,4,Inicial,0
10781,1,Inicial,0.00400771
10781,2,Inicial,0
10781,3,Inicial,0
10781,4,Inicial,0
10783,1,Inicial,0
10783,2,Inicial,0
10783,3,Inicial,0
10783,4,Inicial,0
10785,1,Inicial,0
10785,2,Inicial,0
10785,3,Inicial,0
10785,4,Inicial,0
10858,1,Monitoreo,NULL
10858,2,Monitoreo,NULL
10858,3,Monitoreo,NULL
10858,4,Monitoreo,NULL
10865,1,Inicial,0.21548681
10865,2,Inicial,0.16909987
10865,3,Inicial,0.90826071
10865,4,Inicial,0.34538142
10867,1,Inicial,1.53221242
10867,2,Monitoreo,NULL
10867,3,Inicial,1.09039352
10867,4,Inicial,0.3603441
10870,1,Monitoreo,NULL
10870,2,Monitoreo,NULL
10870,3,Monitoreo,NULL
10870,4,Monitoreo,NULL
10871,1,Inicial,0.2441677
10871,2,Inicial,0.28053436
10871,3,Inicial,0.5549821
10871,4,Inicial,0.4295057
10872,1,Inicial,0.5039753
10872,2,Inicial,0.1488262
10872,3,Inicial,0.7442522
10872,4,Inicial,0.3362685
10873,1,Reemplazo,0.91007173
10873,2,Reemplazo,0.3456093
10873,3,Reemplazo,0
10873,4,Reemplazo,1.6183798
10874,1,Inicial,0
10874,2,Inicial,0
10874,3,Inicial,0
10874,4,Inicial,0
10875,1,Inaccesible (pendiente),NULL
10875,2,Monitoreo,NULL
10875,3,Monitoreo,NULL
10875,4,Monitoreo,NULL
10876,1,Inicial,0.5893091
10876,2,Inicial,0.3014052
10876,3,Inicial,0.3358443
10876,4,Inicial,0.41372078
10878,1,Inicial,0.5029589
10878,2,Inicial,0.57502364
10878,3,Inicial,0.32117464
10878,4,Inicial,0.493244
10879,1,Monitoreo,NULL
10879,2,Monitoreo,NULL
10879,3,Monitoreo,NULL
10879,4,Monitoreo,NULL
10880,1,Inicial,0
10880,2,Inicial,0.2493568
10880,3,Inicial,0.291
10880,4,Inicial,0.894756
10881,1,Inicial,1.69736856
10881,2,Inicial,1.03456356
10881,3,Inicial,2.20773709
10881,4,Inicial,1.05309697
10882,1,Inicial,2.22953772
10882,2,Inicial,2.5704559
10882,3,Inicial,4.19947375
10882,4,Inicial,2.93687284
10884,1,Inicial,0.02470872
10884,2,Inicial,2.23631242
10884,3,Inicial,0.70497894
10884,4,Inicial,0.66482312
10885,1,Inicial,1.5832715
10885,2,Inicial,1.5385193
10885,3,Inicial,3.01143103
10885,4,Inicial,1.2302591
10886,1,Inicial,1.44855171
10886,2,Inicial,2.38683506
10886,3,Inicial,0.74110182
10886,4,Inicial,2.03040816
10887,1,Inicial,1.20107314
10887,2,Inicial,1.32966745
10887,3,Inicial,1.28598874
10887,4,Inicial,1.64801914
10892,1,Inicial,0.89515274
10892,2,Inicial,1.09377482
10892,3,Inicial,0.32016754
10892,4,Inicial,1.26888124
10893,1,Inicial,0.35571589
10893,2,Inicial,1.52758899
10893,3,Inicial,0.01128886
10893,4,Inicial,0.07841755
10894,1,Inicial,0.44584255
10894,2,Inicial,1.34233436
10894,3,Inicial,0.56520734
10894,4,Inicial,3.1443351
10895,1,Inicial,0.72129874
10895,2,Inicial,0.46136537
10895,3,Inicial,1.49536178
10895,4,Inicial,0.0522985
10901,1,Inicial,0.65599223
10901,2,Inicial,0.77241111
10901,3,Inicial,0.59502123
10901,4,Inicial,0.24102178
10902,1,Inicial,0.3143473
10902,2,Inicial,0.39107825
10902,3,Inicial,0.44046426
10902,4,Inicial,0.752638
10905,1,Inicial,0
10905,2,Inicial,0
10905,3,Inicial,0
10905,4,Inicial,0.4929777
10911,1,Inicial,0.339575
10911,2,Inicial,0.58328564
10911,3,Inicial,0.61237425
10911,4,Inicial,0.13430687
10912,1,Inicial,0
10912,2,Inicial,0.1087151
10912,3,Inicial,0.0455572
10912,4,Inicial,0.9765142
10914,1,Inicial,0.11885864
10914,2,Inicial,0.0849882
10914,3,Inicial,0.33685003
10914,4,Inicial,0.00855667
10915,1,Inicial,0.65113931
10915,2,Inicial,0.48745631
10915,3,Inicial,0.43839596
10915,4,Inicial,0.4307643
10998,1,Inicial,0.13299281
10998,2,Inicial,0
10998,3,Inicial,0.19440808
10998,4,Inicial,0.00685715
11000,1,Inicial,0.0363443
11000,2,Inicial,0.010883
11000,3,Inicial,0.01946246
11000,4,Inicial,0.15363212
11002,1,Reemplazo,0
11002,2,Reemplazo,0
11002,3,Reemplazo,0
11002,4,Reemplazo,0
11006,1,Reemplazo,0
11006,2,Reemplazo,0
11006,3,Reemplazo,0.0585146
11006,4,Reemplazo,0.0319231
11008,1,Inicial,0.1164707
11008,2,Inicial,0.21092454
11008,3,Inicial,0.06741135
11008,4,Inicial,0
11010,1,Inicial,0.65458616
11010,2,Inicial,0.93102994
11010,3,Inicial,0.1541771
11010,4,Inicial,0.610842
11012,1,Inicial,0.0471459
11012,2,Inicial,0.0544888
11012,3,Inicial,0.0527281
11012,4,Inicial,0
11013,1,Monitoreo,NULL
11013,2,Monitoreo,NULL
11013,3,Monitoreo,NULL
11013,4,Monitoreo,NULL
